dataset,period_id,fallback_rate_cents_per_m,max_zone_rate_cents_per_m,ge_max_zone_rate,exact_fee_cents,honest_paid_fee_cents,moving_honest_paid_fee_cents,strategic_min_fee_cents,honest_penalty,honest_penalty_moving_only,withholding_gain,n_intervals,n_honest_outage_intervals,n_moving_honest_outage_intervals,n_strategic_declared_intervals,honest_outage_source,honest_outage_actual_distance_m,honest_outage_charged_distance_m,honest_outage_movement_ratio,honest_outage_dwell_edge_share,moving_outage_actual_distance_m,moving_outage_charged_distance_m,moving_outage_movement_ratio,moving_outage_dwell_edge_share,speed_bound_ok,honest_min_speed_bound_slack_m,strategic_min_speed_bound_slack_m
rome,rome:60:109-0-s40:p0,12,12,True,28662,148140,99900,28662,4.168515804898472,2.4854511199497593,0.0,24,5,3,0,derived_from_native_gap_count,129,10065,0.012816691505216096,0.4,123,6039,0.02036761053154496,0.0,True,1934,
rome,rome:60:109-0-s42:p0,12,12,True,26936,191614,167458,26936,6.113676863676863,5.2168844668844665,0.0,24,7,6,0,derived_from_native_gap_count,490,14157,0.034611852793670975,0.14285714285714285,490,12144,0.040349143610013176,0.0,True,1860,
rome,rome:60:11-0-s11:p0,12,12,True,3040,101008,27026,3040,32.22631578947368,7.8901315789473685,0.0,24,4,1,0,derived_from_native_gap_count,24,8184,0.002932551319648094,0.75,17,2013,0.008445106805762544,0.0,True,1996,
rome,rome:60:11-0-s11:p1,12,12,True,1370,198514,75438,1370,143.9007299270073,54.06423357664234,0.0,24,8,3,0,derived_from_native_gap_count,46,16467,0.0027934657193174227,0.625,38,6204,0.0061250805931656995,0.0,True,2008,
rome,rome:60:11-0-s11:p2,12,12,True,2840,149518,124570,2840,51.64718309859155,42.86267605633803,0.0,24,6,5,0,derived_from_native_gap_count,103,12309,0.008367860914777805,0.16666666666666666,103,10230,0.010068426197458456,0.0,True,1981,
rome,rome:60:11-0-s136:p0,12,12,True,5740,257940,82426,5740,43.937282229965156,13.35993031358885,0.0,24,10,3,0,derived_from_native_gap_count,124,21120,0.005871212121212121,0.7,93,6468,0.01437847866419295,0.0,True,1966,
rome,rome:60:11-0-s186:p0,12,12,True,5680,276278,223630,5680,47.64049295774648,38.37147887323944,0.0,24,10,8,0,derived_from_native_gap_count,185,22704,0.008148343904157857,0.2,183,18315,0.009991809991809993,0.0,True,2005,
rome,rome:60:11-0-s84:p0,12,12,True,3060,76040,51884,3060,23.84967320261438,15.955555555555556,0.0,24,3,2,0,derived_from_native_gap_count,28,6105,0.004586404586404586,0.3333333333333333,28,4092,0.006842619745845552,0.0,True,1997,
rome,rome:60:124-1-s99:p0,12,12,True,1540,289228,84696,1540,186.81038961038962,53.9974025974026,0.0,24,11,3,0,derived_from_native_gap_count,60,24024,0.0024975024975024975,0.7272727272727273,40,6963,0.0057446502944133275,0.0,True,2013,
rome,rome:60:127-0-s273:p0,12,12,True,15504,63780,15504,15504,3.113777089783282,,0.0,24,2,0,0,derived_from_native_gap_count,3,4026,0.0007451564828614009,1.0,,,,,True,2010,
rome,rome:60:128-0-s16:p0,12,12,True,690,124172,690,690,178.95942028985507,,0.0,24,5,0,0,derived_from_native_gap_count,7,10296,0.0006798756798756799,1.0,,,,,True,2007,
rome,rome:60:128-0-s16:p1,12,12,True,1520,121930,49472,1520,79.21710526315789,31.54736842105263,0.0,24,5,2,0,derived_from_native_gap_count,37,10065,0.0036761053154495777,0.6,36,4026,0.00894187779433681,0.0,True,1989,
rome,rome:60:128-0-s65:p0,12,12,True,1704,121632,49332,1704,70.38028169014085,27.950704225352112,0.0,24,5,2,0,derived_from_native_gap_count,71,10065,0.007054148037754595,0.6,57,4026,0.014157973174366617,0.0,True,1981,
rome,rome:60:128-0-s82:p0,12,12,True,21024,138804,90144,21024,5.6021689497716896,3.287671232876712,0.0,24,5,3,0,derived_from_native_gap_count,283,10098,0.02802535155476332,0.4,279,6039,0.046199701937406856,0.0,True,1876,
rome,rome:60:128-0-s82:p1,12,12,True,2592,147216,74412,2592,55.7962962962963,27.708333333333332,0.0,24,6,3,0,derived_from_native_gap_count,59,12111,0.004871604326645199,0.5,54,6039,0.00894187779433681,0.0,True,1985,
rome,rome:60:128-0-s82:p2,12,12,True,612,73080,612,612,118.41176470588235,,0.0,24,3,0,0,derived_from_native_gap_count,0,6039,0.0,1.0,,,,,True,2013,
rome,rome:60:134-0-s99:p0,12,12,True,1908,146688,25668,1908,75.88050314465409,12.452830188679245,0.0,24,6,1,0,derived_from_native_gap_count,46,12111,0.003798199983486087,0.8333333333333334,33,2013,0.01639344262295082,0.0,True,1980,
rome,rome:60:137-0-s71:p0,12,12,True,10974,225958,153570,10974,19.590304355749954,12.993985784581739,0.0,24,9,6,0,derived_from_native_gap_count,242,18117,0.013357619914996965,0.3333333333333333,234,12078,0.019374068554396422,0.0,True,1877,
rome,rome:60:137-0-s71:p1,12,12,True,1330,194564,49332,1330,145.28872180451128,36.09172932330827,0.0,24,8,2,0,derived_from_native_gap_count,41,16137,0.0025407448720332158,0.75,31,4026,0.007699950322901143,0.0,True,1993,
rome,rome:60:137-0-s71:p2,12,12,True,2580,123050,26536,2580,46.6937984496124,9.285271317829457,0.0,24,5,1,0,derived_from_native_gap_count,31,10065,0.003079980129160457,0.8,20,2013,0.009935419771485345,0.0,True,1993,
rome,rome:60:140-0-s121:p0,12,12,True,2364,276312,97776,2364,115.88324873096447,40.36040609137056,0.0,24,11,4,0,derived_from_native_gap_count,139,22968,0.006051898293277604,0.6363636363636364,134,8085,0.016573902288188003,0.0,True,1926,
rome,rome:60:140-0-s121:p1,12,12,True,768,243828,768,768,316.484375,,0.0,24,10,0,0,derived_from_native_gap_count,7,20262,0.00034547428684236504,1.0,,,,,True,2006,
rome,rome:60:149-0-s182:p0,12,12,True,9940,159862,59744,9940,15.082696177062374,5.01046277665996,0.0,24,6,2,0,derived_from_native_gap_count,135,12606,0.010709186101856259,0.6666666666666666,128,4257,0.030068123091378907,0.0,True,1899,
rome,rome:60:149-0-s21:p0,12,12,True,1300,224248,1300,1300,171.49846153846153,,0.0,24,9,0,0,derived_from_native_gap_count,0,18579,0.0,1.0,,,,,True,2046,
rome,rome:60:149-0-s21:p1,12,12,True,110,246422,110,110,2239.2,,0.0,24,10,0,0,derived_from_native_gap_count,0,20526,0.0,1.0,,,,,True,2013,
rome,rome:60:149-0-s21:p2,12,12,True,160,196972,160,160,1230.075,,0.0,24,8,0,0,derived_from_native_gap_count,0,16401,0.0,1.0,,,,,True,2013,
rome,rome:60:149-0-s21:p3,12,12,True,750,221824,750,750,294.76533333333333,,0.0,24,9,0,0,derived_from_native_gap_count,29,18447,0.0015720713395132,1.0,,,,,True,2005,
rome,rome:60:150-0-s108:p0,12,12,True,2380,224692,26406,2380,93.40840336134454,10.094957983193277,0.0,24,9,1,0,derived_from_native_gap_count,24,18546,0.0012940795858945326,0.8888888888888888,13,2013,0.006458022851465474,0.0,True,2000,
rome,rome:60:153-0-s12:p0,12,12,True,912,121608,912,912,132.3421052631579,,0.0,24,5,0,0,derived_from_native_gap_count,7,10065,0.0006954793840039742,1.0,,,,,True,2006,
rome,rome:60:153-0-s12:p1,12,12,True,1200,170688,1200,1200,141.24,,0.0,24,7,0,0,derived_from_native_gap_count,0,14124,0.0,1.0,,,,,True,2013,
rome,rome:60:153-0-s15:p0,12,12,True,1476,123708,1476,1476,82.8130081300813,,0.0,24,5,0,0,derived_from_native_gap_count,11,10197,0.0010787486515641855,1.0,,,,,True,2005,
rome,rome:60:153-0-s15:p1,12,12,True,4128,219828,147408,4128,52.252906976744185,34.7093023255814,0.0,24,9,6,0,derived_from_native_gap_count,142,18117,0.007837942264171772,0.3333333333333333,138,12078,0.011425732737208148,0.0,True,1981,
rome,rome:60:153-0-s15:p2,12,12,True,8028,221940,173784,8028,26.6457399103139,20.647234678624812,0.0,24,9,7,0,derived_from_native_gap_count,291,18117,0.016062261963901307,0.2222222222222222,278,14091,0.019728904974806616,0.0,True,1929,
rome,rome:60:153-0-s214:p0,12,12,True,7060,79704,55152,7060,10.289518413597733,6.8118980169971675,0.0,24,3,2,0,derived_from_native_gap_count,22,6072,0.0036231884057971015,0.3333333333333333,22,4026,0.00546448087431694,0.0,True,2002,
rome,rome:60:155-0-s239:p0,12,12,True,2360,222724,100570,2360,93.37457627118644,41.61440677966102,0.0,24,9,4,0,derived_from_native_gap_count,100,18447,0.005420935653493793,0.5555555555555556,79,8250,0.009575757575757576,0.0,True,1997,
rome,rome:60:155-0-s253:p0,12,12,True,4740,202250,52772,4740,41.66877637130802,10.133333333333333,0.0,24,8,2,0,derived_from_native_gap_count,49,16500,0.00296969696969697,0.75,28,4026,0.006954793840039742,0.0,True,1998,
rome,rome:60:155-0-s266:p0,12,12,True,5140,255354,54070,5140,48.67976653696498,9.519455252918288,0.0,24,10,2,0,derived_from_native_gap_count,85,20922,0.004062709110027722,0.8,57,4125,0.013818181818181818,0.0,True,2008,
rome,rome:60:156-0-s76:p0,12,12,True,18972,163860,18972,18972,7.636938646426312,,0.0,24,6,0,0,derived_from_native_gap_count,4,12078,0.0003311806590495115,1.0,,,,,True,2011,
rome,rome:60:157-0-s98:p0,12,12,True,1896,277908,49968,1896,145.5759493670886,25.354430379746834,0.0,24,11,2,0,derived_from_native_gap_count,66,23067,0.002861230329041488,0.8181818181818182,53,4059,0.013057403301305741,0.0,True,1980,
rome,rome:60:162-0-s40:p0,12,12,True,13124,110276,84932,13124,7.402621152087778,5.471502590673575,0.0,24,4,3,0,derived_from_native_gap_count,55,8151,0.006747638326585695,0.25,55,6039,0.009107468123861567,0.0,True,1989,
rome,rome:60:162-0-s40:p1,12,12,True,3840,186276,133788,3840,47.509375,33.840625,0.0,24,7,5,0,derived_from_native_gap_count,142,15345,0.009253828608667318,0.2857142857142857,127,10956,0.011591821832785688,0.0,True,1985,
rome,rome:60:163-0-s105:p0,12,12,True,11076,107592,34944,11076,8.71397616468039,2.1549295774647885,0.0,24,4,1,0,derived_from_native_gap_count,42,8085,0.005194805194805195,0.75,24,2013,0.011922503725782414,0.0,True,1989,
rome,rome:60:167-0-s26:p0,12,12,True,7368,151560,79092,7368,19.570032573289904,9.734527687296417,0.0,24,6,3,0,derived_from_native_gap_count,62,12078,0.005133300215267428,0.5,62,6039,0.010266600430534857,0.0,True,1988,
rome,rome:60:167-0-s73:p0,12,12,True,4632,149052,52428,4632,31.178756476683937,10.318652849740932,0.0,24,6,2,0,derived_from_native_gap_count,43,12078,0.0035601920847822487,0.6666666666666666,43,4026,0.010680576254346746,0.0,True,1985,
rome,rome:60:172-0-s6:p0,12,12,True,200,155828,200,200,778.14,,0.0,24,6,0,0,derived_from_native_gap_count,0,12969,0.0,1.0,,,,,True,2013,
rome,rome:60:178-0-s37:p0,12,12,True,768,148080,768,768,191.8125,,0.0,24,6,0,0,derived_from_native_gap_count,0,12276,0.0,1.0,,,,,True,2013,
rome,rome:60:178-1-s43:p0,12,12,True,13040,133892,61100,13040,9.267791411042944,3.6855828220858897,0.0,24,5,2,0,derived_from_native_gap_count,60,10131,0.005922416345869114,0.6,54,4059,0.013303769401330377,0.0,True,1990,
rome,rome:60:185-0-s124:p0,12,12,True,880,51890,27338,880,57.96590909090909,30.06590909090909,0.0,24,2,1,0,derived_from_native_gap_count,47,4290,0.010955710955710955,0.5,47,2244,0.02094474153297683,0.0,True,2046,
rome,rome:60:185-0-s150:p0,12,12,True,12626,111974,36566,12626,7.868525265325519,1.8960874386187232,0.0,24,4,1,0,derived_from_native_gap_count,37,8316,0.004449254449254449,0.75,18,2013,0.00894187779433681,0.0,True,1995,
rome,rome:60:193-0-s204:p0,12,12,True,80,72548,80,80,905.85,,0.0,24,3,0,0,derived_from_native_gap_count,0,6039,0.0,1.0,,,,,True,2013,
rome,rome:60:213-0-s41:p0,12,12,True,4608,173460,4608,4608,36.643229166666664,,0.0,24,7,0,0,derived_from_native_gap_count,20,14091,0.0014193456816407636,1.0,,,,,True,2004,
rome,rome:60:213-0-s41:p1,12,12,True,3024,147180,74952,3024,47.67063492063492,23.785714285714285,0.0,24,6,3,0,derived_from_native_gap_count,65,12078,0.0053816857095545624,0.5,45,6039,0.007451564828614009,0.0,True,1995,
rome,rome:60:213-0-s66:p0,12,12,True,8904,133200,8904,8904,13.959568733153638,,0.0,24,5,0,0,derived_from_native_gap_count,4,10362,0.0003860258637328701,1.0,,,,,True,2011,
rome,rome:60:214-0-s203:p0,12,12,True,10332,139416,38112,10332,12.493612078977932,2.6887340301974447,0.0,24,5,1,0,derived_from_native_gap_count,67,10824,0.006189948263118995,0.8,61,2376,0.025673400673400674,0.0,True,2007,
rome,rome:60:214-0-s203:p1,12,12,True,7512,201936,7512,7512,25.881789137380192,,0.0,24,8,0,0,derived_from_native_gap_count,1,16203,6.171696599395174e-05,1.0,,,,,True,2012,
rome,rome:60:214-0-s220:p0,12,12,True,10464,58776,10464,10464,4.61697247706422,,0.0,24,2,0,0,derived_from_native_gap_count,0,4026,0.0,1.0,,,,,True,2013,
rome,rome:60:229-0-s172:p0,12,12,True,8304,266698,218060,8304,31.116811175337187,25.259633911368017,0.0,24,10,8,0,derived_from_native_gap_count,343,21846,0.015700814794470382,0.2,336,17787,0.018890200708382526,0.0,True,1987,
rome,rome:60:234-0-s260:p0,12,12,True,9876,178054,129822,9876,17.0289590927501,12.14520048602673,0.0,24,7,5,0,derived_from_native_gap_count,131,14124,0.009274992919852733,0.2857142857142857,123,10098,0.01218062982768865,0.0,True,1980,
rome,rome:60:24-0-s158:p0,12,12,True,1932,246048,49884,1932,126.35403726708074,24.819875776397517,0.0,24,10,2,0,derived_from_native_gap_count,51,20394,0.0025007355104442485,0.8,30,4026,0.007451564828614009,0.0,True,1994,
rome,rome:60:24-0-s158:p1,12,12,True,4044,276048,168948,4044,67.26112759643917,40.77744807121662,0.0,24,10,6,0,derived_from_native_gap_count,136,22803,0.00596412752707977,0.4,118,13860,0.008513708513708513,0.0,True,1989,
rome,rome:60:24-0-s158:p2,12,12,True,1596,272916,56232,1596,170.0,34.233082706766915,0.0,24,10,2,0,derived_from_native_gap_count,61,22671,0.0026906620793083675,0.8,34,4587,0.007412252016568564,0.0,True,2012,
rome,rome:60:24-0-s158:p3,12,12,True,4128,174192,99768,4128,41.19767441860465,23.16860465116279,0.0,24,7,4,0,derived_from_native_gap_count,117,14289,0.008188116733151375,0.42857142857142855,115,8085,0.01422387136672851,0.0,True,1977,
rome,rome:60:24-0-s50:p0,12,12,True,9448,299112,226288,9448,30.658763759525826,22.950889077053343,0.0,24,12,9,0,derived_from_native_gap_count,298,24387,0.01221962521015295,0.25,294,18315,0.016052416052416054,0.0,True,1932,
rome,rome:60:24-0-s50:p1,12,12,True,2720,307082,133232,2720,111.89779411764705,47.98235294117647,0.0,24,12,5,0,derived_from_native_gap_count,135,25476,0.0052991050400376825,0.5833333333333334,96,10956,0.008762322015334063,0.0,True,1986,
rome,rome:60:24-0-s50:p2,12,12,True,770,317736,30340,770,411.6441558441558,38.4025974025974,0.0,24,12,1,0,derived_from_native_gap_count,23,26433,0.0008701244656300836,0.9166666666666666,13,2475,0.0052525252525252525,0.0,True,2046,
rome,rome:60:24-0-s50:p3,12,12,True,1350,228400,50174,1350,168.1851851851852,36.165925925925926,0.0,24,9,2,0,derived_from_native_gap_count,65,18975,0.0034255599472990776,0.7777777777777778,28,4092,0.006842619745845552,0.0,True,2000,
rome,rome:60:24-0-s50:p4,12,12,True,2260,278094,120766,2260,122.0504424778761,52.43628318584071,0.0,24,10,4,0,derived_from_native_gap_count,97,23067,0.004205141544197338,0.6,69,9933,0.00694654183026276,0.0,True,2009,
rome,rome:60:243-0-s57:p0,12,12,True,5340,29496,5340,5340,4.523595505617978,,0.0,24,1,0,0,derived_from_native_gap_count,0,2013,0.0,1.0,,,,,True,2013,
rome,rome:60:243-0-s91:p0,12,12,True,8116,32272,8116,8116,2.976343026121242,,0.0,24,1,0,0,derived_from_native_gap_count,0,2013,0.0,1.0,,,,,True,2013,
rome,rome:60:243-0-s91:p1,12,12,True,2430,99140,50858,2430,39.79835390946502,19.929218106995886,0.0,24,4,2,0,derived_from_native_gap_count,31,8085,0.00383426097711812,0.5,28,4059,0.006898250800689825,0.0,True,1998,
rome,rome:60:243-0-s94:p0,12,12,True,8756,81350,32752,8756,8.290772042028323,2.7405207857469165,0.0,24,3,1,0,derived_from_native_gap_count,27,6072,0.004446640316205534,0.6666666666666666,16,2013,0.007948335817188276,0.0,True,1997,
rome,rome:60:249-0-s139:p0,12,12,True,29036,145964,73604,29036,4.0270009643201545,1.5349221655875465,0.0,24,5,2,0,derived_from_native_gap_count,321,10065,0.03189269746646796,0.6,312,4026,0.07749627421758569,0.0,True,1830,
rome,rome:60:254-0-s329:p0,12,12,True,7670,199966,107452,7670,25.071186440677966,13.009387222946545,0.0,24,7,4,0,derived_from_native_gap_count,214,16203,0.013207430722705672,0.42857142857142855,199,8481,0.023464214125692724,0.0,True,1904,
rome,rome:60:256-0-s375:p0,12,12,True,8940,128820,56436,8940,13.409395973154362,5.312751677852349,0.0,24,5,2,0,derived_from_native_gap_count,108,10098,0.0106951871657754,0.6,101,4059,0.024882976102488297,0.0,True,1966,
rome,rome:60:257-0-s123:p0,12,12,True,7824,152076,31416,7824,18.437116564417177,3.0153374233128836,0.0,24,6,1,0,derived_from_native_gap_count,57,12078,0.004719324391455539,0.8333333333333334,47,2013,0.02334823646299056,0.0,True,1966,
rome,rome:60:257-0-s123:p1,12,12,True,15648,258456,110880,15648,15.516871165644172,6.085889570552148,0.0,24,9,4,0,derived_from_native_gap_count,127,20361,0.006237414665291489,0.5555555555555556,116,8052,0.014406358668653751,0.0,True,1982,
rome,rome:60:260-0-s115:p0,12,12,True,26718,242872,120934,26718,8.090201362377423,3.526311849689348,0.0,24,9,4,0,derived_from_native_gap_count,370,18348,0.020165685633311534,0.5555555555555556,367,8184,0.0448435972629521,0.0,True,1866,
rome,rome:60:260-0-s14:p0,12,12,True,5412,123972,27432,5412,21.906873614190687,4.068736141906873,0.0,24,5,1,0,derived_from_native_gap_count,185,10065,0.01838052657724789,0.8,178,2013,0.08842523596621957,0.0,True,1835,
rome,rome:60:268-0-s46:p0,12,12,True,9360,130512,9360,9360,12.943589743589744,,0.0,24,5,0,0,derived_from_native_gap_count,2,10098,0.00019805902158843335,1.0,,,,,True,2011,
rome,rome:60:275-0-s235:p0,12,12,True,7980,31896,31896,7980,2.9969924812030073,2.9969924812030073,0.0,24,1,1,0,derived_from_native_gap_count,53,2046,0.025904203323558164,0.0,53,2046,0.025904203323558164,0.0,True,1993,
rome,rome:60:275-0-s290:p0,12,12,True,4500,28368,28368,4500,5.304,5.304,0.0,24,1,1,0,derived_from_native_gap_count,24,2013,0.011922503725782414,0.0,24,2013,0.011922503725782414,0.0,True,1989,
rome,rome:60:275-0-s376:p0,12,12,True,23030,95354,95354,23030,3.1404255319148935,3.1404255319148935,0.0,24,3,3,0,derived_from_native_gap_count,78,6105,0.012776412776412777,0.0,78,6105,0.012776412776412777,0.0,True,1976,
rome,rome:60:289-0-s12:p0,12,12,True,10680,180900,156348,10680,15.938202247191011,13.639325842696628,0.0,24,7,6,0,derived_from_native_gap_count,170,14355,0.011842563566701497,0.14285714285714285,170,12309,0.01381103257778861,0.0,True,1987,
rome,rome:60:289-0-s30:p0,12,12,True,5280,221160,197124,5280,40.88636363636363,36.33409090909091,0.0,24,9,8,0,derived_from_native_gap_count,127,18117,0.007009990616547994,0.1111111111111111,117,16104,0.007265275707898659,0.0,True,1995,
rome,rome:60:289-0-s77:p0,12,12,True,14484,183696,159540,14484,11.68268434134217,10.014913007456503,0.0,24,7,6,0,derived_from_native_gap_count,122,14223,0.008577655909442452,0.14285714285714285,122,12210,0.009991809991809993,0.0,True,1985,
rome,rome:60:289-0-s94:p0,12,12,True,20172,186180,89184,20172,8.229625223081499,3.4211778703152884,0.0,24,7,3,0,derived_from_native_gap_count,290,14124,0.020532427074483148,0.5714285714285714,288,6039,0.04769001490312966,0.0,True,1817,
rome,rome:60:290-0-s103:p0,12,12,True,23776,95908,47596,23776,3.0338156123822344,1.0018506056527592,0.0,24,3,1,0,derived_from_native_gap_count,28,6039,0.004636529226693161,0.6666666666666666,28,2013,0.013909587680079483,0.0,True,1985,
rome,rome:60:290-0-s103:p1,12,12,True,2052,98364,25896,2052,46.93567251461988,11.619883040935672,0.0,24,4,1,0,derived_from_native_gap_count,26,8052,0.003229011425732737,0.75,26,2013,0.012916045702930949,0.0,True,1987,
rome,rome:60:290-0-s119:p0,12,12,True,2556,99276,26892,2556,37.840375586854464,9.52112676056338,0.0,24,4,1,0,derived_from_native_gap_count,25,8085,0.0030921459492888066,0.75,18,2046,0.008797653958944282,0.0,True,2006,
rome,rome:60:290-0-s34:p0,12,12,True,2940,146964,74700,2940,48.987755102040815,24.408163265306122,0.0,24,6,3,0,derived_from_native_gap_count,76,12078,0.006292432521940719,0.5,59,6039,0.00976982944196059,0.0,True,1985,
rome,rome:60:290-0-s36:p0,12,12,True,3036,175092,126864,3036,56.67193675889328,40.78656126482213,0.0,24,7,5,0,derived_from_native_gap_count,83,14421,0.00575549545801262,0.2857142857142857,76,10395,0.007311207311207311,0.0,True,1991,
rome,rome:60:290-0-s36:p1,12,12,True,4776,53100,29052,4776,10.118090452261306,5.082914572864322,0.0,24,2,1,0,derived_from_native_gap_count,32,4059,0.007883715200788372,0.5,23,2046,0.011241446725317693,0.0,True,2004,
rome,rome:60:290-0-s36:p2,12,12,True,5712,174060,149904,5712,29.472689075630253,25.243697478991596,0.0,24,7,6,0,derived_from_native_gap_count,128,14157,0.009041463586918132,0.14285714285714285,128,12144,0.010540184453227932,0.0,True,1979,
rome,rome:60:293-0-s42:p0,12,12,True,5340,125052,52584,5340,22.41797752808989,8.847191011235955,0.0,24,5,2,0,derived_from_native_gap_count,89,10065,0.008842523596621958,0.6,89,4026,0.022106308991554892,0.0,True,1950,
rome,rome:60:297-1-s52:p0,12,12,True,7104,330084,222288,7104,45.464527027027025,30.29054054054054,0.0,24,12,8,0,derived_from_native_gap_count,211,27126,0.0077785150777851505,0.3333333333333333,185,18117,0.010211403654026605,0.0,True,2016,
rome,rome:60:297-1-s52:p1,12,12,True,4896,276948,198744,4896,55.56617647058823,39.59313725490196,0.0,24,10,7,0,derived_from_native_gap_count,165,22836,0.0072254335260115606,0.3,148,16302,0.009078640657588026,0.0,True,2004,
rome,rome:60:306-0-s25:p0,12,12,True,31620,193440,193440,31620,5.117647058823529,5.117647058823529,0.0,24,7,7,0,derived_from_native_gap_count,639,14124,0.04524214103653356,0.0,639,14124,0.04524214103653356,0.0,True,1823,
rome,rome:60:306-0-s68:p0,12,12,True,16956,155784,155784,16956,8.18754423213022,8.18754423213022,0.0,24,6,6,0,derived_from_native_gap_count,575,12144,0.04734848484848485,0.0,575,12144,0.04734848484848485,0.0,True,1845,
rome,rome:60:309-0-s267:p0,12,12,True,6000,222912,126012,6000,36.152,20.002,0.0,24,9,5,0,derived_from_native_gap_count,74,18150,0.004077134986225896,0.4444444444444444,64,10065,0.006358668653750621,0.0,True,1996,
rome,rome:60:309-0-s61:p0,12,12,True,3024,27180,3024,3024,7.988095238095238,,0.0,24,1,0,0,derived_from_native_gap_count,0,2013,0.0,1.0,,,,,True,2013,
rome,rome:60:309-0-s61:p1,12,12,True,3696,99492,99492,3696,25.91883116883117,25.91883116883117,0.0,24,4,4,0,derived_from_native_gap_count,69,8052,0.00856929955290611,0.0,69,8052,0.00856929955290611,0.0,True,1990,
rome,rome:60:326-0-s63:p0,12,12,True,17772,256548,208356,17772,13.435516542876435,10.723835246455097,0.0,24,10,8,0,derived_from_native_gap_count,232,20130,0.011525086934923,0.2,222,16104,0.013785394932935917,0.0,True,1954,
rome,rome:60:326-0-s63:p1,12,12,True,10296,129984,129984,10296,11.624708624708624,11.624708624708624,0.0,24,5,5,0,derived_from_native_gap_count,91,10065,0.009041231992051665,0.0,91,10065,0.009041231992051665,0.0,True,1989,
rome,rome:60:326-0-s82:p0,12,12,True,588,241956,24228,588,410.48979591836735,40.204081632653065,0.0,24,10,1,0,derived_from_native_gap_count,49,20163,0.0024301939195556215,0.9,43,2013,0.02136115250869349,0.0,True,1970,
rome,rome:60:329-0-s52:p0,12,12,True,3324,278580,129876,3324,82.8086642599278,38.07220216606498,0.0,24,11,5,0,derived_from_native_gap_count,129,23067,0.005592404734035636,0.5454545454545454,113,10659,0.01060136973449667,0.0,True,1972,
rome,rome:60:329-0-s55:p0,12,12,True,16128,238236,136152,16128,13.771577380952381,7.441964285714286,0.0,24,9,5,0,derived_from_native_gap_count,268,18777,0.014272780529371039,0.4444444444444444,261,10263,0.02543116047939199,0.0,True,1851,
rome,rome:60:329-0-s55:p1,12,12,True,2472,329784,143376,2472,132.40776699029126,57.0,0.0,24,9,2,0,derived_from_native_gap_count,81,27357,0.0029608509705011513,0.7777777777777778,72,11814,0.006094464195022855,0.0,True,2046,
rome,rome:60:336-0-s227:p0,12,12,True,8030,222414,125930,8030,26.69788293897883,14.682440846824408,0.0,24,9,5,0,derived_from_native_gap_count,302,18117,0.01666942650549208,0.4444444444444444,288,10065,0.028614008941877794,0.0,True,1825,
rome,rome:60:336-0-s227:p1,12,12,True,2880,243510,98714,2880,83.55208333333333,33.27569444444445,0.0,24,10,4,0,derived_from_native_gap_count,93,20130,0.004619970193740686,0.6,79,8052,0.009811227024341779,0.0,True,1988,
rome,rome:60:353-0-s131:p0,12,12,True,10392,261660,35988,10392,24.178983833718245,2.4630484988452657,0.0,24,10,1,0,derived_from_native_gap_count,16,20955,0.000763540921021236,0.9,12,2145,0.005594405594405594,0.0,True,2013,
rome,rome:60:353-0-s219:p0,12,12,True,9420,286032,84108,9420,29.364331210191082,7.928662420382166,0.0,24,11,3,0,derived_from_native_gap_count,148,23199,0.006379585326953748,0.7272727272727273,145,6369,0.022766525357198933,0.0,True,1988,
rome,rome:60:360-0-s126:p0,12,12,True,14280,108540,36072,14280,6.600840336134453,1.5260504201680671,0.0,24,4,1,0,derived_from_native_gap_count,197,8052,0.02446597118728266,0.75,197,2013,0.09786388474913064,0.0,True,1816,
rome,rome:60:366-0-s105:p0,12,12,True,3750,195788,99344,3750,51.21013333333333,25.491733333333332,0.0,24,8,4,0,derived_from_native_gap_count,121,16104,0.007513661202185792,0.5,103,8052,0.012791852955787383,0.0,True,1974,
rome,rome:60:43-1-s109:p0,12,12,True,10224,250812,115776,10224,23.531690140845072,10.32394366197183,0.0,24,9,4,0,derived_from_native_gap_count,312,20361,0.015323412406070429,0.5555555555555556,312,9108,0.034255599472990776,0.0,True,1908,
rome,rome:60:43-1-s80:p0,12,12,True,5190,156372,5190,5190,29.129479768786126,,0.0,24,6,0,0,derived_from_native_gap_count,9,12606,0.0007139457401237506,1.0,,,,,True,2013,
rome,rome:60:45-0-s4:p0,12,12,True,7212,202548,128904,7212,27.08485856905158,16.873544093178037,0.0,24,8,5,0,derived_from_native_gap_count,123,16401,0.0074995427108103165,0.375,122,10263,0.011887362369677482,0.0,True,2001,
rome,rome:60:45-0-s4:p1,12,12,True,408,223236,408,408,546.1470588235294,,0.0,24,9,0,0,derived_from_native_gap_count,10,18579,0.0005382421012971634,1.0,,,,,True,2012,
rome,rome:60:46-0-s41:p0,12,12,True,1788,220128,25716,1788,122.11409395973155,13.38255033557047,0.0,24,9,1,0,derived_from_native_gap_count,21,18216,0.001152832674571805,0.8888888888888888,19,2013,0.009438648782911079,0.0,True,1994,
rome,rome:60:46-0-s41:p1,12,12,True,1428,247608,25248,1428,172.39495798319328,16.680672268907564,0.0,24,10,1,0,derived_from_native_gap_count,44,20559,0.002140181915462814,0.9,28,2013,0.013909587680079483,0.0,True,1985,
